Canias Kod;Varyans-TR;Varyans-EN;Ana Ürün-TR;Ana Ürün - EN;Moq;Paket Adedi;Status;Kategori;Ana Ürün Kodu;Ürün Kısa Kodu;Katalog ID;Katalog Sayfa Numarası;;;;;;;;;;
51.12.EC581-WS;EKO EKO OVAL KIRILABİLİR BÖLÜCÜ H12 185X585 WS;"Eco Oval Breakable Shelf Divider H12X185-585 WS
";Eko Oval Kırılabilir Bölücü;Eco Oval Breakable Divider;1200;30;A;05.1;02;05102;05102040;0;;;;;;;;;;
51.03.C181-L;OVAL KIRILABİLİR BÖLÜCÜ H3 185X185 L;Oval Breakable Shelf Divider 3 185-185 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103001;0;;;;;;;;;;
51.03.C181-R;OVAL KIRILABİLİR BÖLÜCÜ H3 185X185 R;Oval Breakable Shelf Divider 3 185-185 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103002;0;;;;;;;;;;
51.03.C181-T;OVAL KIRILABİLİR BÖLÜCÜ H3 185X185 T;Oval Breakable Shelf Divider 3 185-185 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;60;A;05.1;03;05103;05103003;0;;;;;;;;;;
51.03.C181-WS;OVAL KIRILABİLİR BÖLÜCÜ H3 185X185 WS;Oval Breakable Shelf Divider 3 185-185 W;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;120;A;05.1;03;05103;05103004;0;;;;;;;;;;
51.03.C281-L;OVAL KIRILABİLİR BÖLÜCÜ H3 185X285 L;Oval Breakable Shelf Divider 3 185-285 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103005;0;;;;;;;;;;
51.03.C281-R;OVAL KIRILABİLİR BÖLÜCÜ H3 185X285 R;Oval Breakable Shelf Divider 3 185-285 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103006;0;;;;;;;;;;
51.03.C281-T;OVAL KIRILABİLİR BÖLÜCÜ H3 185X285 T;Oval Breakable Shelf Divider 3 185-285 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;60;60;A;05.1;03;05103;05103007;0;;;;;;;;;;
51.03.C281-WS;OVAL KIRILABİLİR BÖLÜCÜ H3 185X285 WS;Oval Breakable Shelf Divider 3 185-285 W;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103008;0;;;;;;;;;;
51.03.C381-L;OVAL KIRILABİLİR BÖLÜCÜ H3 185X385 L;Oval Breakable Shelf Divider 3 185-385 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103009;0;;;;;;;;;;
51.03.C381-R;OVAL KIRILABİLİR BÖLÜCÜ H3 185X385 R;Oval Breakable Shelf Divider 3 185-385 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103010;0;;;;;;;;;;
51.03.C381-T;OVAL KIRILABİLİR BÖLÜCÜ H3 185X385 T;Oval Breakable Shelf Divider 3 185-385 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;6000;60;A;05.1;03;05103;05103011;0;;;;;;;;;;
51.03.C381-WS;OVAL KIRILABİLİR BÖLÜCÜ H3 185X385 WS;Oval Breakable Shelf Divider 3 185-385 W;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103012;0;;;;;;;;;;
51.03.C481-L;OVAL KIRILABİLİR BÖLÜCÜ H3 185X485 L;Oval Breakable Shelf Divider 3 185-485 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103013;0;;;;;;;;;;
51.03.C481-R;OVAL KIRILABİLİR BÖLÜCÜ H3 185X485 R;Oval Breakable Shelf Divider 3 185-485 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;60;A;05.1;03;05103;05103014;0;;;;;;;;;;
51.03.C481-T;OVAL KIRILABİLİR BÖLÜCÜ H3 185X485 T;Oval Breakable Shelf Divider 3 185-485 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;4000;60;A;05.1;03;05103;05103015;0;;;;;;;;;;
51.03.C481-WS;OVAL KIRILABİLİR BÖLÜCÜ H3 185X485 WS;Oval Breakable Shelf Divider 3 185-485 W;Oval Kırılabilir Bölücü;Oval Breakable Divider;5000;90;A;05.1;03;05103;05103016;0;;;;;;;;;;
51.05.C181-T;OVAL KIRILABİLİR BÖLÜCÜ H5 185X185 T;OVAL BREAKABLE SHELF DIVIDER H5x185-185 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;8000;40;A;05.1;03;05103;05103017;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X185 L;OVAL BREAKABLE SHELF DIVIDER H5x185-185 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103018;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X185 R;OVAL BREAKABLE SHELF DIVIDER H5x185-185 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103019;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X185 WS;OVAL BREAKABLE SHELF DIVIDER H5x185-185 WS;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103020;0;;;;;;;;;;
51.05.C281-T;OVAL KIRILABİLİR BÖLÜCÜ H5 185X285 T;OVAL BREAKABLE SHELF DIVIDERH5x185-285 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;8000;40;A;05.1;03;05103;05103021;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X285 L;OVAL BREAKABLE SHELF DIVIDERH5x185-285 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103022;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X285 R;OVAL BREAKABLE SHELF DIVIDERH5x185-285 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103023;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X285 WS;OVAL BREAKABLE SHELF DIVIDERH5x185-285 WS;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103024;0;;;;;;;;;;
51.05.C381-T;OVAL KIRILABİLİR BÖLÜCÜ H5 185X385 T;OVAL BREAKABLE SHELF DIVIDER H5x185-385 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;8000;40;A;05.1;03;05103;05103025;0;;;;;;;;;;
51.05.C381-WS;OVAL KIRILABİLİR BÖLÜCÜ H5 185X385 WS;OVALBREAKABLE SHELF DIVIDER H5x185-385 WS;Oval Kırılabilir Bölücü;Oval Breakable Divider;8000;60;A;05.1;03;05103;05103026;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X385 L;OVAL BREAKABLE SHELF DIVIDER H5x185-385 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103027;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X385 R;OVALBREAKABLE SHELF DIVIDER H5x185-385 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103028;0;;;;;;;;;;
51.05.C481-T;OVAL KIRILABİLİR BÖLÜCÜ H5 185X485 T;Oval Breakable Shelf Divider H5x185-485 T ;Oval Kırılabilir Bölücü;Oval Breakable Divider;8000;40;A;05.1;03;05103;05103029;0;;;;;;;;;;
51.05.C481-WS;OVAL KIRILABİLİR BÖLÜCÜ H5 185X485 WS;Oval Breakable Shelf Divider H5x185-485 WS;Oval Kırılabilir Bölücü;Oval Breakable Divider;8000;60;A;05.1;03;05103;05103030;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X485 L;Oval Breakable Shelf Divider H5x185-485 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103031;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H5 185X485 R;Oval Breakable Shelf Divider H5x185-485 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103032;0;;;;;;;;;;
51.06.C281-L;OVAL KIRILABİLİR BÖLÜCÜ H6 185X285 L;Oval Breakable Shelf Divider 6 185-285 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;5200;40;A;05.1;03;05103;05103033;0;;;;;;;;;;
51.06.C281-R;OVAL KIRILABİLİR BÖLÜCÜ H6 185X285 R;Oval Breakable Shelf Divider 6 185-285 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;5200;40;A;05.1;03;05103;05103034;0;;;;;;;;;;
51.06.C281-T;OVAL KIRILABİLİR BÖLÜCÜ H6 185X285 T;Oval Breakable Shelf Divider 6 185-285 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;5200;40;A;05.1;03;05103;05103035;0;;;;;;;;;;
51.06.C281-WS;OVAL KIRILABİLİR BÖLÜCÜ H6 185X285 WS;Oval Breakable Shelf Divider 6 185-285 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;5200;60;A;05.1;03;05103;05103036;0;;;;;;;;;;
51.06.C381-L;OVAL KIRILABİLİR BÖLÜCÜ H6 185X385 L;Oval Breakable Shelf Divider 6 185-385 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2000;40;A;05.1;03;05103;05103037;0;;;;;;;;;;
51.06.C381-R;OVAL KIRILABİLİR BÖLÜCÜ H6 185X385 R;Oval Breakable Shelf Divider 6 185-385 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2000;40;A;05.1;03;05103;05103038;0;;;;;;;;;;
51.06.C381-T;OVAL KIRILABİLİR BÖLÜCÜ H6 185X385 T;Oval Breakable Shelf Divider 6 185-385 T;Oval Kırılabilir Bölücü;Oval Breakable Divider;4000;40;A;05.1;03;05103;05103039;0;;;;;;;;;;
51.06.C381-WS;OVAL KIRILABİLİR BÖLÜCÜ H6 185X385 WS;Oval Breakable Shelf Divider 6 185-385 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;4000;60;A;05.1;03;05103;05103040;0;;;;;;;;;;
51.06.C481-L;OVAL KIRILABİLİR BÖLÜCÜ H6 185X485 L;Oval Breakable Shelf Divider 6 185-485 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2800;40;A;05.1;03;05103;05103041;0;;;;;;;;;;
51.06.C481-R;OVAL KIRILABİLİR BÖLÜCÜ H6 185X485 R;Oval Breakable Shelf Divider 6 185-485 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2800;40;A;05.1;03;05103;05103042;0;;;;;;;;;;
51.06.C481-T;OVAL KIRILABİLİR BÖLÜCÜ H6 185X485 T;Oval Breakable Shelf Divider 6 185-485 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;5600;40;A;05.1;03;05103;05103043;0;;;;;;;;;;
51.06.C481-WS;OVAL KIRILABİLİR BÖLÜCÜ H6 185X485 WS;Oval Breakable Shelf Divider 6 185-485 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2800;40;A;05.1;03;05103;05103044;0;;;;;;;;;;
51.06.C581-L;OVAL KIRILABİLİR BÖLÜCÜ H6 185X585 L;Oval Breakable Shelf Divider 6 185-585 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2400;40;A;05.1;03;05103;05103045;0;;;;;;;;;;
51.06.C581-R;OVAL KIRILABİLİR BÖLÜCÜ H6 185X585 R;Oval Breakable Shelf Divider 6 185-585 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2400;40;A;05.1;03;05103;05103046;0;;;;;;;;;;
51.06.C581-T;OVAL KIRILABİLİR BÖLÜCÜ H6 185X585 T;Oval Breakable Shelf Divider 6 185-585 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;40;A;05.1;03;05103;05103047;0;;;;;;;;;;
51.06.C581-WS;OVAL KIRILABİLİR BÖLÜCÜ H6 185X585 WS;Oval Breakable Shelf Divider 6 185-585 m;Oval Kırılabilir Bölücü;Oval Breakable Divider;2400;60;A;05.1;03;05103;05103048;0;;;;;;;;;;
51.10.C481-T;OVAL KIRILABİLİR BÖLÜCÜ H10 185X485 T;ANGLED BREAKABLE SHELF DIVIDER H10x185-485 T ;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;20;A;05.1;03;05103;05103049;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H10 185X485 WS;ANGLED BREAKABLE SHELF DIVIDER H10x185-485 WS ;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103050;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H10 185X485 L;ANGLED BREAKABLE SHELF DIVIDER H10x185-485 L;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103051;0;;;;;;;;;;
N/A;OVAL KIRILABİLİR BÖLÜCÜ H10 185X485 R;ANGLED BREAKABLE SHELF DIVIDER H10x185-485 R;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;0;K;05.1;03;05103;05103052;0;;;;;;;;;;
51.12.C281-L;OVAL KIRILABİLİR BÖLÜCÜ H12 185X285 L;Oval Breakable Shelf Divider 12 185-285 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;2600;20;A;05.1;03;05103;05103053;0;;;;;;;;;;
51.12.C281-R;OVAL KIRILABİLİR BÖLÜCÜ H12 185X285 R;Oval Breakable Shelf Divider 12 185-285 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;2600;20;A;05.1;03;05103;05103054;0;;;;;;;;;;
51.12.C281-T;OVAL KIRILABİLİR BÖLÜCÜ H12 185X285 T;Oval Breakable Shelf Divider 12 185-285 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;2600;20;A;05.1;03;05103;05103055;0;;;;;;;;;;
51.12.C281-WS;OVAL KIRILABİLİR BÖLÜCÜ H12 185X285 WS;Oval Breakable Shelf Divider 12 185-285 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;2600;30;A;05.1;03;05103;05103056;0;;;;;;;;;;
51.12.C381-L;OVAL KIRILABİLİR BÖLÜCÜ H12 185X385 L;Oval Breakable Shelf Divider 12 185-385 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;20;A;05.1;03;05103;05103057;0;;;;;;;;;;
51.12.C381-R;OVAL KIRILABİLİR BÖLÜCÜ H12 185X385 R;Oval Breakable Shelf Divider 12 185-385 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;20;A;05.1;03;05103;05103058;0;;;;;;;;;;
51.12.C381-T;OVAL KIRILABİLİR BÖLÜCÜ H12 185X385 T;Oval Breakable Shelf Divider 12 185-385 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;20;20;A;05.1;03;05103;05103059;0;;;;;;;;;;
51.12.C381-WS;OVAL KIRILABİLİR BÖLÜCÜ H12 185X385 WS;Oval Breakable Shelf Divider 12 185-385 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;30;A;05.1;03;05103;05103060;0;;;;;;;;;;
51.12.C481-L;OVAL KIRILABİLİR BÖLÜCÜ H12 185X485 L;Oval Breakable Shelf Divider 12 185-485 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;20;A;05.1;03;05103;05103061;0;;;;;;;;;;
51.12.C481-R;OVAL KIRILABİLİR BÖLÜCÜ H12 185X485 R;Oval Breakable Shelf Divider 12 185-485 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;20;A;05.1;03;05103;05103062;0;;;;;;;;;;
51.12.C481-T;OVAL KIRILABİLİR BÖLÜCÜ H12 185X485 T;Oval Breakable Shelf Divider 12 185-485 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;2000;20;A;05.1;03;05103;05103063;0;;;;;;;;;;
51.12.C481-WS;OVAL KIRILABİLİR BÖLÜCÜ H12 185X485 WS;Oval Breakable Shelf Divider 12 185-485 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;30;A;05.1;03;05103;05103064;0;;;;;;;;;;
51.12.C581-L;OVAL KIRILABİLİR BÖLÜCÜ H12 185X585 L;Oval Breakable Shelf Divider 12 185-585 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;20;A;05.1;03;05103;05103065;0;;;;;;;;;;
51.12.C581-R;OVAL KIRILABİLİR BÖLÜCÜ H12 185X585 R;Oval Breakable Shelf Divider 12 185-585 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;20;A;05.1;03;05103;05103066;0;;;;;;;;;;
51.12.C581-T;OVAL KIRILABİLİR BÖLÜCÜ H12 185X585 T;Oval Breakable Shelf Divider 12 185-585 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;50000;20;A;05.1;03;05103;05103067;0;;;;;;;;;;
51.12.C581-WS;OVAL KIRILABİLİR BÖLÜCÜ H12 185X585 WS;Oval Breakable Shelf Divider 12 185-585 ;Oval Kırılabilir Bölücü;Oval Breakable Divider;0;30;A;05.1;03;05103;05103068;0;;;;;;;;;;
51.03.B181-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H3 185X185 T;EDGED BREAKABLE SHELF DIVIDER H3x185-185 T;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;5000;60;A;05.1;04;05104;05104001;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H3 185X185 WS;EDGED BREAKABLE SHELF DIVIDER H3x185-185 WS;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104002;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H3 185X185 L;EDGED BREAKABLE SHELF DIVIDER H3x185-185 L;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104003;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H3 185X185 R;EDGED BREAKABLE SHELF DIVIDER H3x185-185 R;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104004;0;;;;;;;;;;
51.05.B181-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 185X185 T;EDGED BREAKABLE SHELF DIVIDER H5x185-185 T;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;8000;30;A;05.1;04;05104;05104005;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 185X185 WS;EDGED BREAKABLE SHELF DIVIDER H5x185-185 WS;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104006;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 185X185 L;EDGED BREAKABLE SHELF DIVIDER H5x185-185 T;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104007;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 185X185 R;EDGED BREAKABLE SHELF DIVIDER H5x185-185 T;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104008;0;;;;;;;;;;
51.05.B281-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 285X185 T;EDGED BREAKABLE SHELF DIVIDER H5x185-285 T;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;8000;30;A;05.1;04;05104;05104009;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 285X185 WS;EDGED BREAKABLE SHELF DIVIDER H5x185-285 WS;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104010;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 285X185 L;EDGED BREAKABLE SHELF DIVIDER H5x185-285 L;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104011;0;;;;;;;;;;
N/A;KÖŞELİ KIRILABİLİR BÖLÜCÜ H5 285X185 R;EDGED BREAKABLE SHELF DIVIDER H5x185-285 R;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;0;K;05.1;04;05104;05104012;0;;;;;;;;;;
51.06.B281-L;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X285 L;Edged Breakable Shelf Divider 6 185-285 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;5200;30;A;05.1;04;05104;05104013;0;;;;;;;;;;
51.06.B281-R;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X285 R;Edged Breakable Shelf Divider 6 185-285 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;5200;30;A;05.1;04;05104;05104014;0;;;;;;;;;;
51.06.B281-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X285 T;Edged Breakable Shelf Divider 6 185-285 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;30;A;05.1;04;05104;05104015;0;;;;;;;;;;
51.06.B281-WS;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X285 WS;Edged Breakable Shelf Divider 6 185-285 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;5200;60;A;05.1;04;05104;05104016;0;;;;;;;;;;
51.06.B381-L;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X385 L;Edged Breakable Shelf Divider 6 185-385 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;4000;30;A;05.1;04;05104;05104017;0;;;;;;;;;;
51.06.B381-R;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X385 R;Edged Breakable Shelf Divider 6 185-385 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;4000;30;A;05.1;04;05104;05104018;0;;;;;;;;;;
51.06.B381-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X385 T;Edged Breakable Shelf Divider 6 185-385 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;4000;30;A;05.1;04;05104;05104019;0;;;;;;;;;;
51.06.B381-WS;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X385 WS;Edged Breakable Shelf Divider 6 185-385 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;4000;60;A;05.1;04;05104;05104020;0;;;;;;;;;;
51.06.B481-L;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X485 L;Edged Breakable Shelf Divider 6 185-485 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2800;30;A;05.1;04;05104;05104021;0;;;;;;;;;;
51.06.B481-R;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X485 R;Edged Breakable Shelf Divider 6 185-485 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2800;30;A;05.1;04;05104;05104022;0;;;;;;;;;;
51.06.B481-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X485 T;Edged Breakable Shelf Divider 6 185-485 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2800;30;A;05.1;04;05104;05104023;0;;;;;;;;;;
51.06.B481-WS;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X485 WS;Edged Breakable Shelf Divider 6 185-485 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2800;40;A;05.1;04;05104;05104024;0;;;;;;;;;;
51.06.B581-L;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X585 L;Edged Breakable Shelf Divider 6 185-585 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2400;30;A;05.1;04;05104;05104025;0;;;;;;;;;;
51.06.B581-R;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X585 R;Edged Breakable Shelf Divider 6 185-585 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2400;30;A;05.1;04;05104;05104026;0;;;;;;;;;;
51.06.B581-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X585 T;Edged Breakable Shelf Divider 6 185-585 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2400;30;A;05.1;04;05104;05104027;0;;;;;;;;;;
51.06.B581-WS;KÖŞELİ KIRILABİLİR BÖLÜCÜ H6 185X585 WS;Edged Breakable Shelf Divider 6 185-585 ;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2400;60;A;05.1;04;05104;05104028;0;;;;;;;;;;
51.12.B281-L;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X285 L;Edged Breakable Shelf Divider 12 185-285;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2600;20;A;05.1;04;05104;05104029;0;;;;;;;;;;
51.12.B281-R;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X285 R;Edged Breakable Shelf Divider 12 185-285;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2600;20;A;05.1;04;05104;05104030;0;;;;;;;;;;
51.12.B281-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X285 T;Edged Breakable Shelf Divider 12 185-285;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2600;20;A;05.1;04;05104;05104031;0;;;;;;;;;;
51.12.B281-WS;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X285 WS;Edged Breakable Shelf Divider 12 185-285;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2600;30;A;05.1;04;05104;05104032;0;;;;;;;;;;
51.12.B381-L;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X385 L;Edged Breakable Shelf Divider 12 185-385;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2000;20;A;05.1;04;05104;05104033;0;;;;;;;;;;
51.12.B381-R;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X385 R;Edged Breakable Shelf Divider 12 185-385;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2000;20;A;05.1;04;05104;05104034;0;;;;;;;;;;
51.12.B381-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X385 T;Edged Breakable Shelf Divider 12 185-385;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;0;20;A;05.1;04;05104;05104035;0;;;;;;;;;;
51.12.B381-WS;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X385 WS;Edged Breakable Shelf Divider 12 185-385;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;2000;30;A;05.1;04;05104;05104036;0;;;;;;;;;;
51.12.B481-L;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X485 L;Edged Breakable Shelf Divider 12 185-485;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;1400;20;A;05.1;04;05104;05104037;0;;;;;;;;;;
51.12.B481-R;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X485 R;Edged Breakable Shelf Divider 12 185-485;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;1400;20;A;05.1;04;05104;05104038;0;;;;;;;;;;
51.12.B481-T;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X485 T;Edged Breakable Shelf Divider 12 185-485;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;1400;20;A;05.1;04;05104;05104039;0;;;;;;;;;;
51.12.B481-WS;KÖŞELİ KIRILABİLİR BÖLÜCÜ H12 185X485 WS;Edged Breakable Shelf Divider 12 185-485;Köşeli Kırılabilir Bölücü;Edged Breakable Divider;1400;30;A;05.1;04;05104;05104040;0;;;;;;;;;;
